GAME_DATE_EST,GAME_TIME_EST,GAME_ID,MATCHUP,HOME_TEAM,AWAY_TEAM,HOME_PTS,AWAY_PTS,STATUS,WL
2026-02-12,9:00 PM,0022500790,Trail Blazers @ Jazz,Jazz,Trail Blazers,0,0,UPCOMING,
2026-02-12,10:00 PM,0022500791,Mavericks @ Lakers,Lakers,Mavericks,0,0,UPCOMING,
2026-02-13,12:00 AM,0032500004,,,,0,0,UPCOMING,
2026-02-13,12:00 AM,0032500005,,,,0,0,UPCOMING,
2026-02-13,12:00 AM,0032500006,,,,0,0,UPCOMING,
2026-02-15,12:00 AM,0032500011,,,,0,0,UPCOMING,
2026-02-15,12:00 AM,0032500021,,,,0,0,UPCOMING,
2026-02-15,12:00 AM,0032500031,,,,0,0,UPCOMING,
2026-02-15,12:00 AM,0032500041,,,,0,0,UPCOMING,
2026-02-19,7:00 PM,0022500792,Rockets @ Hornets,Hornets,Rockets,0,0,UPCOMING,
2026-02-19,7:00 PM,0022500793,Nets @ Cavaliers,Cavaliers,Nets,0,0,UPCOMING,
2026-02-19,7:00 PM,0022500794,Hawks @ 76ers,76ers,Hawks,0,0,UPCOMING,
2026-02-19,7:00 PM,0022500795,Pacers @ Wizards,Wizards,Pacers,0,0,UPCOMING,
2026-02-19,7:30 PM,0022500796,Pistons @ Knicks,Knicks,Pistons,0,0,UPCOMING,
2026-02-19,8:00 PM,0022500797,Raptors @ Bulls,Bulls,Raptors,0,0,UPCOMING,
2026-02-19,8:30 PM,0022500798,Suns @ Spurs,Spurs,Suns,0,0,UPCOMING,
2026-02-19,10:00 PM,0022500799,Celtics @ Warriors,Warriors,Celtics,0,0,UPCOMING,
2026-02-19,10:00 PM,0022500800,Magic @ Kings,Kings,Magic,0,0,UPCOMING,
2026-02-19,10:30 PM,0022500801,Nuggets @ Clippers,Clippers,Nuggets,0,0,UPCOMING,
2026-02-20,7:00 PM,0022500802,Cavaliers @ Hornets,Hornets,Cavaliers,0,0,UPCOMING,
2026-02-20,7:00 PM,0022500803,Pacers @ Wizards,Wizards,Pacers,0,0,UPCOMING,
2026-02-20,7:00 PM,0022500804,Jazz @ Grizzlies,Grizzlies,Jazz,0,0,UPCOMING,
2026-02-20,7:30 PM,0022500805,Heat @ Hawks,Hawks,Heat,0,0,UPCOMING,
2026-02-20,7:30 PM,0022500806,Mavericks @ Timberwolves,Timberwolves,Mavericks,0,0,UPCOMING,
2026-02-20,8:00 PM,0022500807,Bucks @ Pelicans,Pelicans,Bucks,0,0,UPCOMING,
2026-02-20,8:00 PM,0022500808,Nets @ Thunder,Thunder,Nets,0,0,UPCOMING,
2026-02-20,10:00 PM,0022500809,Clippers @ Lakers,Lakers,Clippers,0,0,UPCOMING,
2026-02-20,10:00 PM,0022500810,Nuggets @ Trail Blazers,Trail Blazers,Nuggets,0,0,UPCOMING,
2026-02-21,5:00 PM,0022500811,Magic @ Suns,Suns,Magic,0,0,UPCOMING,
2026-02-21,7:00 PM,0022500812,76ers @ Pelicans,Pelicans,76ers,0,0,UPCOMING,
2026-02-21,8:00 PM,0022500813,Grizzlies @ Heat,Heat,Grizzlies,0,0,UPCOMING,
2026-02-21,8:00 PM,0022500814,Pistons @ Bulls,Bulls,Pistons,0,0,UPCOMING,
2026-02-21,8:00 PM,0022500815,Kings @ Spurs,Spurs,Kings,0,0,UPCOMING,
2026-02-21,8:30 PM,0022500816,Rockets @ Knicks,Knicks,Rockets,0,0,UPCOMING,
2026-02-22,1:00 PM,0022500817,Cavaliers @ Thunder,Thunder,Cavaliers,0,0,UPCOMING,
2026-02-22,3:30 PM,0022500818,Nets @ Hawks,Hawks,Nets,0,0,UPCOMING,
2026-02-22,3:30 PM,0022500819,Raptors @ Bucks,Bucks,Raptors,0,0,UPCOMING,
2026-02-22,3:30 PM,0022500820,Nuggets @ Warriors,Warriors,Nuggets,0,0,UPCOMING,
2026-02-22,5:00 PM,0022500821,Mavericks @ Pacers,Pacers,Mavericks,0,0,UPCOMING,
2026-02-22,6:00 PM,0022500822,Hornets @ Wizards,Wizards,Hornets,0,0,UPCOMING,
2026-02-22,6:30 PM,0022500823,Celtics @ Lakers,Lakers,Celtics,0,0,UPCOMING,
2026-02-22,7:00 PM,0022500824,76ers @ Timberwolves,Timberwolves,76ers,0,0,UPCOMING,
2026-02-22,8:00 PM,0022500825,Knicks @ Bulls,Bulls,Knicks,0,0,UPCOMING,
2026-02-22,8:00 PM,0022500826,Trail Blazers @ Suns,Suns,Trail Blazers,0,0,UPCOMING,
2026-02-22,9:00 PM,0022500827,Magic @ Clippers,Clippers,Magic,0,0,UPCOMING,
2026-02-23,7:00 PM,0022500828,Spurs @ Pistons,Pistons,Spurs,0,0,UPCOMING,
2026-02-23,8:00 PM,0022500829,Kings @ Grizzlies,Grizzlies,Kings,0,0,UPCOMING,
2026-02-23,9:30 PM,0022500830,Jazz @ Rockets,Rockets,Jazz,0,0,UPCOMING,
2026-02-24,7:00 PM,0022500831,76ers @ Pacers,Pacers,76ers,0,0,UPCOMING,
2026-02-24,7:30 PM,0022500832,Wizards @ Hawks,Hawks,Wizards,0,0,UPCOMING,
2026-02-24,7:30 PM,0022500833,Mavericks @ Nets,Nets,Mavericks,0,0,UPCOMING,
2026-02-24,7:30 PM,0022500834,Thunder @ Raptors,Raptors,Thunder,0,0,UPCOMING,
2026-02-24,8:00 PM,0022500835,Knicks @ Cavaliers,Cavaliers,Knicks,0,0,UPCOMING,
2026-02-24,8:00 PM,0022500836,Hornets @ Bulls,Bulls,Hornets,0,0,UPCOMING,
2026-02-24,8:00 PM,0022500837,Heat @ Bucks,Bucks,Heat,0,0,UPCOMING,
2026-02-24,8:00 PM,0022500838,Warriors @ Pelicans,Pelicans,Warriors,0,0,UPCOMING,
2026-02-24,9:00 PM,0022500839,Celtics @ Suns,Suns,Celtics,0,0,UPCOMING,
2026-02-24,10:30 PM,0022500840,Magic @ Lakers,Lakers,Magic,0,0,UPCOMING,
2026-02-24,11:00 PM,0022500841,Timberwolves @ Trail Blazers,Trail Blazers,Timberwolves,0,0,UPCOMING,
2026-02-25,7:00 PM,0022500842,Thunder @ Pistons,Pistons,Thunder,0,0,UPCOMING,
2026-02-25,7:30 PM,0022500843,Spurs @ Raptors,Raptors,Spurs,0,0,UPCOMING,
2026-02-25,7:30 PM,0022500844,Warriors @ Grizzlies,Grizzlies,Warriors,0,0,UPCOMING,
2026-02-25,8:00 PM,0022500845,Kings @ Rockets,Rockets,Kings,0,0,UPCOMING,
2026-02-25,8:00 PM,0022500846,Cavaliers @ Bucks,Bucks,Cavaliers,0,0,UPCOMING,
2026-02-25,10:00 PM,0022500847,Celtics @ Nuggets,Nuggets,Celtics,0,0,UPCOMING,
2026-02-26,7:00 PM,0022500848,Hornets @ Pacers,Pacers,Hornets,0,0,UPCOMING,
2026-02-26,7:00 PM,0022500849,Heat @ 76ers,76ers,Heat,0,0,UPCOMING,
2026-02-26,7:30 PM,0022500850,Wizards @ Hawks,Hawks,Wizards,0,0,UPCOMING,
2026-02-26,7:30 PM,0022500851,Spurs @ Nets,Nets,Spurs,0,0,UPCOMING,
2026-02-26,7:30 PM,0022500852,Rockets @ Magic,Magic,Rockets,0,0,UPCOMING,
2026-02-26,8:00 PM,0022500853,Trail Blazers @ Bulls,Bulls,Trail Blazers,0,0,UPCOMING,
2026-02-26,8:30 PM,0022500854,Kings @ Mavericks,Mavericks,Kings,0,0,UPCOMING,
2026-02-26,9:00 PM,0022500855,Lakers @ Suns,Suns,Lakers,0,0,UPCOMING,
2026-02-26,9:00 PM,0022500856,Pelicans @ Jazz,Jazz,Pelicans,0,0,UPCOMING,
2026-02-26,10:00 PM,0022500857,Timberwolves @ Clippers,Clippers,Timberwolves,0,0,UPCOMING,
2026-02-27,7:00 PM,0022500858,Cavaliers @ Pistons,Pistons,Cavaliers,0,0,UPCOMING,
2026-02-27,7:30 PM,0022500859,Nets @ Celtics,Celtics,Nets,0,0,UPCOMING,
2026-02-27,8:00 PM,0022500860,Knicks @ Bucks,Bucks,Knicks,0,0,UPCOMING,
2026-02-27,8:30 PM,0022500861,Grizzlies @ Mavericks,Mavericks,Grizzlies,0,0,UPCOMING,
2026-02-27,9:30 PM,0022500862,Nuggets @ Thunder,Thunder,Nuggets,0,0,UPCOMING,
2026-02-28,1:00 PM,0022500863,Trail Blazers @ Hornets,Hornets,Trail Blazers,0,0,UPCOMING,
2026-02-28,3:00 PM,0022500864,Rockets @ Heat,Heat,Rockets,0,0,UPCOMING,
2026-02-28,7:00 PM,0022500865,Raptors @ Wizards,Wizards,Raptors,0,0,UPCOMING,
2026-02-28,8:30 PM,0022500866,Lakers @ Warriors,Warriors,Lakers,0,0,UPCOMING,
2026-02-28,9:30 PM,0022500867,Pelicans @ Jazz,Jazz,Pelicans,0,0,UPCOMING,
2026-03-01,1:00 PM,0022500868,Spurs @ Knicks,Knicks,Spurs,0,0,UPCOMING,
2026-03-01,3:30 PM,0022500869,Cavaliers @ Nets,Nets,Cavaliers,0,0,UPCOMING,
2026-03-01,3:30 PM,0022500870,Bucks @ Bulls,Bulls,Bucks,0,0,UPCOMING,
2026-03-01,3:30 PM,0022500871,Timberwolves @ Nuggets,Nuggets,Timberwolves,0,0,UPCOMING,
2026-03-01,5:00 PM,0022500872,Grizzlies @ Pacers,Pacers,Grizzlies,0,0,UPCOMING,
2026-03-01,6:00 PM,0022500873,Trail Blazers @ Hawks,Hawks,Trail Blazers,0,0,UPCOMING,
2026-03-01,6:00 PM,0022500874,76ers @ Celtics,Celtics,76ers,0,0,UPCOMING,
2026-03-01,6:00 PM,0022500875,Pistons @ Magic,Magic,Pistons,0,0,UPCOMING,
2026-03-01,8:00 PM,0022500876,Thunder @ Mavericks,Mavericks,Thunder,0,0,UPCOMING,
2026-03-01,9:00 PM,0022500877,Pelicans @ Clippers,Clippers,Pelicans,0,0,UPCOMING,
2026-03-01,9:30 PM,0022500878,Kings @ Lakers,Lakers,Kings,0,0,UPCOMING,
2026-03-02,7:00 PM,0022500879,Rockets @ Wizards,Wizards,Rockets,0,0,UPCOMING,
2026-03-02,7:30 PM,0022500880,Celtics @ Bucks,Bucks,Celtics,0,0,UPCOMING,
2026-03-02,9:00 PM,0022500881,Nuggets @ Jazz,Jazz,Nuggets,0,0,UPCOMING,
2026-03-02,10:00 PM,0022500882,Clippers @ Warriors,Warriors,Clippers,0,0,UPCOMING,
2026-03-03,7:00 PM,0022500883,Mavericks @ Hornets,Hornets,Mavericks,0,0,UPCOMING,
2026-03-03,7:00 PM,0022500884,Pistons @ Cavaliers,Cavaliers,Pistons,0,0,UPCOMING,
2026-03-03,7:00 PM,0022500885,Wizards @ Magic,Magic,Wizards,0,0,UPCOMING,
2026-03-03,7:30 PM,0022500886,Nets @ Heat,Heat,Nets,0,0,UPCOMING,
2026-03-03,7:30 PM,0022500887,Knicks @ Raptors,Raptors,Knicks,0,0,UPCOMING,
2026-03-03,8:00 PM,0022500888,Spurs @ 76ers,76ers,Spurs,0,0,UPCOMING,
2026-03-03,8:00 PM,0022500889,Thunder @ Bulls,Bulls,Thunder,0,0,UPCOMING,
2026-03-03,8:00 PM,0022500890,Grizzlies @ Timberwolves,Timberwolves,Grizzlies,0,0,UPCOMING,
2026-03-03,10:30 PM,0022500891,Pelicans @ Lakers,Lakers,Pelicans,0,0,UPCOMING,
2026-03-03,11:00 PM,0022500892,Suns @ Kings,Kings,Suns,0,0,UPCOMING,
2026-03-04,7:00 PM,0022500893,Thunder @ Knicks,Knicks,Thunder,0,0,UPCOMING,
2026-03-04,7:30 PM,0022500894,Hornets @ Celtics,Celtics,Hornets,0,0,UPCOMING,
2026-03-04,7:30 PM,0022500895,Jazz @ 76ers,76ers,Jazz,0,0,UPCOMING,
2026-03-04,8:00 PM,0022500896,Trail Blazers @ Grizzlies,Grizzlies,Trail Blazers,0,0,UPCOMING,
2026-03-04,9:30 PM,0022500897,Hawks @ Bucks,Bucks,Hawks,0,0,UPCOMING,
2026-03-04,10:30 PM,0022500898,Pacers @ Clippers,Clippers,Pacers,0,0,UPCOMING,
2026-03-05,7:00 PM,0022500899,Mavericks @ Magic,Magic,Mavericks,0,0,UPCOMING,
2026-03-05,7:00 PM,0022500900,Jazz @ Wizards,Wizards,Jazz,0,0,UPCOMING,
2026-03-05,7:30 PM,0022500901,Nets @ Heat,Heat,Nets,0,0,UPCOMING,
2026-03-05,7:30 PM,0022500902,Warriors @ Rockets,Rockets,Warriors,0,0,UPCOMING,
2026-03-05,8:00 PM,0022500903,Raptors @ Timberwolves,Timberwolves,Raptors,0,0,UPCOMING,
2026-03-05,8:00 PM,0022500904,Pistons @ Spurs,Spurs,Pistons,0,0,UPCOMING,
2026-03-05,9:00 PM,0022500905,Bulls @ Suns,Suns,Bulls,0,0,UPCOMING,
2026-03-05,10:00 PM,0022500906,Lakers @ Nuggets,Nuggets,Lakers,0,0,UPCOMING,
2026-03-05,10:00 PM,0022500907,Pelicans @ Kings,Kings,Pelicans,0,0,UPCOMING,
2026-03-06,7:00 PM,0022500908,Mavericks @ Celtics,Celtics,Mavericks,0,0,UPCOMING,
2026-03-06,7:00 PM,0022500909,Heat @ Hornets,Hornets,Heat,0,0,UPCOMING,
2026-03-06,8:00 PM,0022500910,Trail Blazers @ Rockets,Rockets,Trail Blazers,0,0,UPCOMING,
2026-03-06,9:00 PM,0022500911,Knicks @ Nuggets,Nuggets,Knicks,0,0,UPCOMING,
2026-03-06,9:00 PM,0022500912,Pelicans @ Suns,Suns,Pelicans,0,0,UPCOMING,
2026-03-06,9:30 PM,0022500913,Clippers @ Spurs,Spurs,Clippers,0,0,UPCOMING,
2026-03-06,10:30 PM,0022500914,Pacers @ Lakers,Lakers,Pacers,0,0,UPCOMING,
2026-03-07,3:00 PM,0022500915,Magic @ Timberwolves,Timberwolves,Magic,0,0,UPCOMING,
2026-03-07,6:00 PM,0022500916,Nets @ Pistons,Pistons,Nets,0,0,UPCOMING,
2026-03-07,7:30 PM,0022500917,76ers @ Hawks,Hawks,76ers,0,0,UPCOMING,
2026-03-07,8:00 PM,0022500918,Clippers @ Grizzlies,Grizzlies,Clippers,0,0,UPCOMING,
2026-03-07,8:00 PM,0022500919,Jazz @ Bucks,Bucks,Jazz,0,0,UPCOMING,
2026-03-07,8:30 PM,0022500920,Warriors @ Thunder,Thunder,Warriors,0,0,UPCOMING,
2026-03-08,1:00 PM,0022500921,Celtics @ Cavaliers,Cavaliers,Celtics,0,0,UPCOMING,
2026-03-08,3:30 PM,0022500922,Knicks @ Lakers,Lakers,Knicks,0,0,UPCOMING,
2026-03-08,6:00 PM,0022500923,Pistons @ Heat,Heat,Pistons,0,0,UPCOMING,
2026-03-08,6:00 PM,0022500924,Mavericks @ Raptors,Raptors,Mavericks,0,0,UPCOMING,
2026-03-08,7:00 PM,0022500925,Wizards @ Pelicans,Pelicans,Wizards,0,0,UPCOMING,
2026-03-08,8:00 PM,0022500926,Magic @ Bucks,Bucks,Magic,0,0,UPCOMING,
2026-03-08,8:00 PM,0022500927,Rockets @ Spurs,Spurs,Rockets,0,0,UPCOMING,
2026-03-08,9:00 PM,0022500928,Hornets @ Suns,Suns,Hornets,0,0,UPCOMING,
2026-03-08,9:00 PM,0022500929,Pacers @ Trail Blazers,Trail Blazers,Pacers,0,0,UPCOMING,
2026-03-08,9:00 PM,0022500930,Bulls @ Kings,Kings,Bulls,0,0,UPCOMING,
2026-03-09,7:00 PM,0022500931,76ers @ Cavaliers,Cavaliers,76ers,0,0,UPCOMING,
2026-03-09,7:30 PM,0022500932,Grizzlies @ Nets,Nets,Grizzlies,0,0,UPCOMING,
2026-03-09,7:30 PM,0022500933,Nuggets @ Thunder,Thunder,Nuggets,0,0,UPCOMING,
2026-03-09,9:00 PM,0022500934,Warriors @ Jazz,Jazz,Warriors,0,0,UPCOMING,
2026-03-09,10:00 PM,0022500935,Knicks @ Clippers,Clippers,Knicks,0,0,UPCOMING,
2026-03-10,7:00 PM,0022500936,Grizzlies @ 76ers,76ers,Grizzlies,0,0,UPCOMING,
2026-03-10,7:30 PM,0022500937,Pistons @ Nets,Nets,Pistons,0,0,UPCOMING,
2026-03-10,7:30 PM,0022500938,Wizards @ Heat,Heat,Wizards,0,0,UPCOMING,
2026-03-10,8:00 PM,0022500939,Mavericks @ Hawks,Hawks,Mavericks,0,0,UPCOMING,
2026-03-10,8:00 PM,0022500940,Raptors @ Rockets,Rockets,Raptors,0,0,UPCOMING,
2026-03-10,8:00 PM,0022500941,Suns @ Bucks,Bucks,Suns,0,0,UPCOMING,
2026-03-10,8:00 PM,0022500942,Celtics @ Spurs,Spurs,Celtics,0,0,UPCOMING,
2026-03-10,10:00 PM,0022500943,Bulls @ Warriors,Warriors,Bulls,0,0,UPCOMING,
2026-03-10,10:00 PM,0022500944,Hornets @ Trail Blazers,Trail Blazers,Hornets,0,0,UPCOMING,
2026-03-10,10:00 PM,0022500945,Pacers @ Kings,Kings,Pacers,0,0,UPCOMING,
2026-03-10,11:00 PM,0022500946,Timberwolves @ Lakers,Lakers,Timberwolves,0,0,UPCOMING,
2026-03-11,7:30 PM,0022500947,Cavaliers @ Magic,Magic,Cavaliers,0,0,UPCOMING,
2026-03-11,8:00 PM,0022500948,Raptors @ Pelicans,Pelicans,Raptors,0,0,UPCOMING,
2026-03-11,9:00 PM,0022500949,Knicks @ Jazz,Jazz,Knicks,0,0,UPCOMING,
2026-03-11,10:00 PM,0022500950,Rockets @ Nuggets,Nuggets,Rockets,0,0,UPCOMING,
2026-03-11,10:00 PM,0022500951,Hornets @ Kings,Kings,Hornets,0,0,UPCOMING,
2026-03-11,10:30 PM,0022500952,Timberwolves @ Clippers,Clippers,Timberwolves,0,0,UPCOMING,
2026-03-12,7:00 PM,0022500953,76ers @ Pistons,Pistons,76ers,0,0,UPCOMING,
2026-03-12,7:00 PM,0022500954,Suns @ Pacers,Pacers,Suns,0,0,UPCOMING,
2026-03-12,7:00 PM,0022500955,Wizards @ Magic,Magic,Wizards,0,0,UPCOMING,
2026-03-12,7:30 PM,0022500956,Nets @ Hawks,Hawks,Nets,0,0,UPCOMING,
2026-03-12,7:30 PM,0022500957,Bucks @ Heat,Heat,Bucks,0,0,UPCOMING,
2026-03-12,9:00 PM,0022500958,Nuggets @ Spurs,Spurs,Nuggets,0,0,UPCOMING,
2026-03-12,9:30 PM,0022500959,Celtics @ Thunder,Thunder,Celtics,0,0,UPCOMING,
2026-03-12,10:30 PM,0022500960,Bulls @ Lakers,Lakers,Bulls,0,0,UPCOMING,
2026-03-13,7:30 PM,0022500961,Grizzlies @ Pistons,Pistons,Grizzlies,0,0,UPCOMING,
2026-03-13,7:30 PM,0022500962,Knicks @ Pacers,Pacers,Knicks,0,0,UPCOMING,
2026-03-13,7:30 PM,0022500963,Suns @ Raptors,Raptors,Suns,0,0,UPCOMING,
2026-03-13,8:00 PM,0022500964,Pelicans @ Rockets,Rockets,Pelicans,0,0,UPCOMING,
2026-03-13,7:30 PM,0022500965,Cavaliers @ Mavericks,Mavericks,Cavaliers,0,0,UPCOMING,
2026-03-13,10:00 PM,0022500966,Timberwolves @ Warriors,Warriors,Timberwolves,0,0,UPCOMING,
2026-03-13,10:00 PM,0022500967,Jazz @ Trail Blazers,Trail Blazers,Jazz,0,0,UPCOMING,
2026-03-13,10:30 PM,0022500968,Bulls @ Clippers,Clippers,Bulls,0,0,UPCOMING,
2026-03-14,1:00 PM,0022500969,Nets @ 76ers,76ers,Nets,0,0,UPCOMING,
2026-03-14,3:00 PM,0022500970,Bucks @ Hawks,Hawks,Bucks,0,0,UPCOMING,
2026-03-14,6:00 PM,0022500971,Wizards @ Celtics,Celtics,Wizards,0,0,UPCOMING,
2026-03-14,8:00 PM,0022500972,Magic @ Heat,Heat,Magic,0,0,UPCOMING,
2026-03-14,8:00 PM,0022500973,Hornets @ Spurs,Spurs,Hornets,0,0,UPCOMING,
2026-03-14,8:30 PM,0022500974,Nuggets @ Lakers,Lakers,Nuggets,0,0,UPCOMING,
2026-03-14,10:30 PM,0022500975,Kings @ Clippers,Clippers,Kings,0,0,UPCOMING,
2026-03-15,1:00 PM,0022500976,Timberwolves @ Thunder,Thunder,Timberwolves,0,0,UPCOMING,
2026-03-15,3:30 PM,0022500977,Mavericks @ Cavaliers,Cavaliers,Mavericks,0,0,UPCOMING,
2026-03-15,3:30 PM,0022500978,Pistons @ Raptors,Raptors,Pistons,0,0,UPCOMING,
2026-03-15,3:30 PM,0022500979,Pacers @ Bucks,Bucks,Pacers,0,0,UPCOMING,
2026-03-15,6:00 PM,0022500980,Trail Blazers @ 76ers,76ers,Trail Blazers,0,0,UPCOMING,
2026-03-15,8:00 PM,0022500981,Warriors @ Knicks,Knicks,Warriors,0,0,UPCOMING,
2026-03-15,10:00 PM,0022500982,Jazz @ Kings,Kings,Jazz,0,0,UPCOMING,
2026-03-16,7:00 PM,0022500983,Magic @ Hawks,Hawks,Magic,0,0,UPCOMING,
2026-03-16,7:00 PM,0022500984,Warriors @ Wizards,Wizards,Warriors,0,0,UPCOMING,
2026-03-16,7:30 PM,0022500985,Trail Blazers @ Nets,Nets,Trail Blazers,0,0,UPCOMING,
2026-03-16,8:00 PM,0022500986,Suns @ Celtics,Celtics,Suns,0,0,UPCOMING,
2026-03-16,8:00 PM,0022500987,Grizzlies @ Bulls,Bulls,Grizzlies,0,0,UPCOMING,
2026-03-16,8:00 PM,0022500988,Mavericks @ Pelicans,Pelicans,Mavericks,0,0,UPCOMING,
2026-03-16,9:00 PM,0022500989,Lakers @ Rockets,Rockets,Lakers,0,0,UPCOMING,
2026-03-16,10:30 PM,0022500990,Spurs @ Clippers,Clippers,Spurs,0,0,UPCOMING,
2026-03-17,7:00 PM,0022500991,Heat @ Hornets,Hornets,Heat,0,0,UPCOMING,
2026-03-17,7:00 PM,0022500992,Thunder @ Magic,Magic,Thunder,0,0,UPCOMING,
2026-03-17,7:00 PM,0022500993,Pistons @ Wizards,Wizards,Pistons,0,0,UPCOMING,
2026-03-17,7:30 PM,0022500994,Pacers @ Knicks,Knicks,Pacers,0,0,UPCOMING,
2026-03-17,8:00 PM,0022500995,Cavaliers @ Bucks,Bucks,Cavaliers,0,0,UPCOMING,
2026-03-17,8:00 PM,0022500996,Suns @ Timberwolves,Timberwolves,Suns,0,0,UPCOMING,
2026-03-17,9:00 PM,0022500997,76ers @ Nuggets,Nuggets,76ers,0,0,UPCOMING,
2026-03-17,11:00 PM,0022500998,Spurs @ Kings,Kings,Spurs,0,0,UPCOMING,
2026-03-18,7:00 PM,0022500999,Warriors @ Celtics,Celtics,Warriors,0,0,UPCOMING,
2026-03-18,7:30 PM,0022501000,Thunder @ Nets,Nets,Thunder,0,0,UPCOMING,
2026-03-18,7:30 PM,0022501001,Trail Blazers @ Pacers,Pacers,Trail Blazers,0,0,UPCOMING,
2026-03-18,8:00 PM,0022501002,Raptors @ Bulls,Bulls,Raptors,0,0,UPCOMING,
2026-03-18,8:00 PM,0022501003,Knicks @ Grizzlies,Grizzlies,Knicks,0,0,UPCOMING,
2026-03-18,8:00 PM,0022501004,Jazz @ Timberwolves,Timberwolves,Jazz,0,0,UPCOMING,
2026-03-18,8:00 PM,0022501005,Clippers @ Pelicans,Pelicans,Clippers,0,0,UPCOMING,
2026-03-18,8:30 PM,0022501006,Hawks @ Mavericks,Mavericks,Hawks,0,0,UPCOMING,
2026-03-18,9:30 PM,0022501007,Lakers @ Rockets,Rockets,Lakers,0,0,UPCOMING,
2026-03-19,7:00 PM,0022501008,Magic @ Hornets,Hornets,Magic,0,0,UPCOMING,
2026-03-19,7:00 PM,0022501009,Pistons @ Wizards,Wizards,Pistons,0,0,UPCOMING,
2026-03-19,8:00 PM,0022501010,Lakers @ Heat,Heat,Lakers,0,0,UPCOMING,
2026-03-19,8:00 PM,0022501011,Cavaliers @ Bulls,Bulls,Cavaliers,0,0,UPCOMING,
2026-03-19,8:00 PM,0022501012,Clippers @ Pelicans,Pelicans,Clippers,0,0,UPCOMING,
2026-03-19,8:00 PM,0022501013,Suns @ Spurs,Spurs,Suns,0,0,UPCOMING,
2026-03-19,9:00 PM,0022501014,Bucks @ Jazz,Jazz,Bucks,0,0,UPCOMING,
2026-03-19,10:00 PM,0022501015,76ers @ Kings,Kings,76ers,0,0,UPCOMING,
2026-03-20,7:30 PM,0022501016,Knicks @ Nets,Nets,Knicks,0,0,UPCOMING,
2026-03-20,7:30 PM,0022501017,Warriors @ Pistons,Pistons,Warriors,0,0,UPCOMING,
2026-03-20,8:00 PM,0022501018,Hawks @ Rockets,Rockets,Hawks,0,0,UPCOMING,
2026-03-20,8:00 PM,0022501019,Celtics @ Grizzlies,Grizzlies,Celtics,0,0,UPCOMING,
2026-03-20,8:00 PM,0022501020,Trail Blazers @ Timberwolves,Timberwolves,Trail Blazers,0,0,UPCOMING,
2026-03-20,9:00 PM,0022501021,Raptors @ Nuggets,Nuggets,Raptors,0,0,UPCOMING,
2026-03-21,5:00 PM,0022501022,Thunder @ Wizards,Wizards,Thunder,0,0,UPCOMING,
2026-03-21,7:00 PM,0022501023,Grizzlies @ Hornets,Hornets,Grizzlies,0,0,UPCOMING,
2026-03-21,7:00 PM,0022501024,Lakers @ Magic,Magic,Lakers,0,0,UPCOMING,
2026-03-21,7:00 PM,0022501025,Cavaliers @ Pelicans,Pelicans,Cavaliers,0,0,UPCOMING,
2026-03-21,8:00 PM,0022501026,Warriors @ Hawks,Hawks,Warriors,0,0,UPCOMING,
2026-03-21,8:00 PM,0022501027,Heat @ Rockets,Rockets,Heat,0,0,UPCOMING,
2026-03-21,8:00 PM,0022501028,Pacers @ Spurs,Spurs,Pacers,0,0,UPCOMING,
2026-03-21,8:30 PM,0022501029,Clippers @ Mavericks,Mavericks,Clippers,0,0,UPCOMING,
2026-03-21,9:30 PM,0022501030,76ers @ Jazz,Jazz,76ers,0,0,UPCOMING,
2026-03-21,10:00 PM,0022501031,Bucks @ Suns,Suns,Bucks,0,0,UPCOMING,
2026-03-22,5:00 PM,0022501032,Trail Blazers @ Nuggets,Nuggets,Trail Blazers,0,0,UPCOMING,
2026-03-22,6:00 PM,0022501033,Nets @ Kings,Kings,Nets,0,0,UPCOMING,
2026-03-22,7:30 PM,0022501034,Wizards @ Knicks,Knicks,Wizards,0,0,UPCOMING,
2026-03-22,8:00 PM,0022501035,Timberwolves @ Celtics,Celtics,Timberwolves,0,0,UPCOMING,
2026-03-22,9:00 PM,0022501036,Raptors @ Suns,Suns,Raptors,0,0,UPCOMING,
2026-03-23,7:00 PM,0022501037,Grizzlies @ Hawks,Hawks,Grizzlies,0,0,UPCOMING,
2026-03-23,7:00 PM,0022501038,Lakers @ Pistons,Pistons,Lakers,0,0,UPCOMING,
2026-03-23,7:00 PM,0022501039,Pacers @ Magic,Magic,Pacers,0,0,UPCOMING,
2026-03-23,7:00 PM,0022501040,Thunder @ 76ers,76ers,Thunder,0,0,UPCOMING,
2026-03-23,7:30 PM,0022501041,Spurs @ Heat,Heat,Spurs,0,0,UPCOMING,
2026-03-23,8:00 PM,0022501042,Rockets @ Bulls,Bulls,Rockets,0,0,UPCOMING,
2026-03-23,9:00 PM,0022501043,Raptors @ Jazz,Jazz,Raptors,0,0,UPCOMING,
2026-03-23,9:30 PM,0022501044,Warriors @ Mavericks,Mavericks,Warriors,0,0,UPCOMING,
2026-03-23,10:00 PM,0022501045,Nets @ Trail Blazers,Trail Blazers,Nets,0,0,UPCOMING,
2026-03-23,10:30 PM,0022501046,Bucks @ Clippers,Clippers,Bucks,0,0,UPCOMING,
2026-03-24,7:00 PM,0022501047,Kings @ Hornets,Hornets,Kings,0,0,UPCOMING,
2026-03-24,7:30 PM,0022501048,Pelicans @ Knicks,Knicks,Pelicans,0,0,UPCOMING,
